PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
PQd0C,1r4k1/2R4p/2b1r1p1/3pp3/8/2P4P/5PP1/R4BK1 b - - 0 40,b8b7 a1a8 e6e8 a8e8 c6e8 c7b7,1331,75,100,5064,crushing endgame long,https://lichess.org/fdxptNQK/black#80,
l0esh,4Q3/p1B4k/2P1b1p1/8/3p1p2/6PK/4q3/2R5 w - - 0 43,h3h4 e2h5,1332,75,100,3852,endgame master mate mateIn1 oneMove,https://lichess.org/5HVBCuCs#85,
Hqzec,2r2rk1/4bpp1/p3p2p/P3B3/1PqNQ1P1/3p1P1P/8/1R3RK1 w - - 2 26,f1c1 c4c1 b1c1 c8c1 g1g2 d3d2,1334,75,100,4429,advancedPawn crushing exposedKing long middlegame,https://lichess.org/kUQwTETz#51,
IaRjY,r2bR3/1pp2rpk/p2p3p/3P1q2/3B1P2/2P3QP/PP5K/6R1 b - - 5 27,d8h4 g3g7 f7g7 g1g7,1335,75,100,4672,mate mateIn2 middlegame operaMate sacrifice short,https://lichess.org/c6IG4U8i/black#54,
FDROe,r1b2rk1/p4pp1/1p2p2p/8/3pq3/8/PPP1BPP1/R2Q1RK1 b - - 1 17,c8b7 e2f3 e4e5 f3b7,1337,75,100,3928,advantage middlegame short skewer,https://lichess.org/Dg92Dy1D/black#34,Sicilian_Defense Sicilian_Defense_Other_variations
lIprX,r1bk1b1r/ppp3pp/2n5/8/4RB2/2P2N2/PPP2PPP/R2K4 b - - 0 12,c8g4 f4g5 d8d7 e4g4,1338,75,100,5190,advantage discoveredAttack middlegame short,https://lichess.org/3gupNwHN/black#24,Alekhine_Defense Alekhine_Defense_Scandinavian_Variation
GW855,3k3r/ppp2pp1/3p4/2b3pn/8/2N3P1/PPP2PBq/R2QRK2 w - - 2 19,d1e2 h5g3 f2g3 h2g1,1338,74,100,3881,mate mateIn2 middlegame sacrifice short,https://lichess.org/0RkF3AGS#37,
IpT4v,8/R7/8/3k4/P5KP/r1p5/8/8 w - - 0 41,h4h5 c3c2 a7c7 a3a4 g4f5 a4c4,1339,75,100,4462,advancedPawn crushing endgame long rookEndgame,https://lichess.org/tyOFclZo#81,
jHKb1,rbb1k2r/pp1p1ppp/4p3/1N3P2/4P1n1/1N1B3q/PPPBQ3/R4RK1 w kq - 2 18,d2f4 b8f4 f1f4 h3g3 e2g2 g3f4,1342,74,100,4328,advantage attraction exposedKing fork long middlegame,https://lichess.org/TAJkURIu#35,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
olhDd,4r3/5pkp/5np1/p4p2/Q2p4/2q2P2/P1P3PP/2RR2K1 w - - 2 24,a4d4 e8e1 d1e1 c3d4,1343,75,100,4418,advantage deflection endgame short,https://lichess.org/4o4Hj1Hk#47,
m5vkZ,5rq1/ppn3k1/4p3/1P1pPrpQ/5P2/2P1K3/1P6/6RR b - - 2 28,g8h8 g1g5 f5g5 h5g5 g7f7 h1h8,1345,75,100,4248,crushing exposedKing long middlegame,https://lichess.org/qiObO0K4/black#56,
IJOx2,r1qn1rk1/5pp1/p4b1B/1ppP3Q/4B3/P6P/5PP1/5RK1 b - - 4 25,g7g6 e4g6 f7g6 h5g6 g8h8 h6f8,1345,76,100,5060,advantage kingsideAttack long middlegame,https://lichess.org/dZtrTbd8/black#50,
7STMD,r4k2/pR4Np/n4p2/4p3/8/5r2/P4P1P/4K1R1 b - - 3 24,a8b8 g7e6 f8e8 g1g8,1349,75,100,6465,endgame mate mateIn2 short,https://lichess.org/nb2IrqXw/black#48,
n2DiN,r1bq2kr/ppp2P1p/1nn3p1/4p2Q/4N3/8/PPP3PP/R1B2RK1 b - - 0 15,g8g7 h5h6,1351,76,100,4352,mate mateIn1 oneMove opening,https://lichess.org/3ltSrKTO/black#30,Italian_Game Italian_Game_Rosentreter_Gambit
5mYWI,4kr2/p4p2/4p3/4Pp1Q/q1pR1PPP/1pP5/1P6/2K5 w - - 0 33,h5g5 a4a1 c1d2 a1b2 d2d1 b2c2 d1e1 c2c3,1353,75,100,5005,crushing deflection endgame queensideAttack veryLong,https://lichess.org/2HHi0QBH#65,
sDVq0,4rr1k/6b1/p1p3Rp/1p6/4N3/1BPP2KQ/Pq5P/8 b - - 1 34,e8e4 g6h6 g7h6 h3h6,1358,75,100,4563,mate mateIn2 middlegame short,https://lichess.org/IO0nuy85/black#68,
wY4EQ,5r1k/p5p1/1p4np/2pQ2K1/P2p2P1/1P3r2/7P/2B5 w - - 0 35,g5g6 f8f6 g6h5 f3h3,1360,74,100,5029,endgame mate mateIn2 short,https://lichess.org/yOnse9WA#69,
WzNXU,4rrk1/2p2pp1/2p2Nnp/p3P2Q/8/3P3R/Pq4PP/4R1K1 b - - 1 20,g8h8 h5h6 g7h6 h3h6 h8g7 h6h7,1361,74,100,5776,hookMate kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/IeyRDT6V/black#40,
LzdRh,r2qkb1r/p4ppp/1p2p3/1PP5/3nP3/2Q5/P4PPP/R1B1KB1R w KQkq - 1 12,c5c6 f8b4 c3b4 d4c2 e1e2 c2b4,1361,75,100,4266,advantage attraction fork long middlegame pin sacrifice,https://lichess.org/Dq9DYXoj#23,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation
hIA0r,r1b3k1/pp1p1ppp/8/8/8/3q2P1/P2BnPBP/R2Q2KR w - - 5 20,g1f1 e2c3 f1g1 c3d1,1365,74,100,6391,advantage discoveredAttack discoveredCheck middlegame short,https://lichess.org/FzPctbtH#39,
XpdRd,8/5p2/5P2/1P1k2P1/8/3b2K1/8/8 b - - 0 43,d3b5 g5g6 d5e6 g6g7 e6f6 g7g8q,1369,75,100,3882,advancedPawn bishopEndgame crushing endgame long promotion,https://lichess.org/g5ThJSZe/black#86,
c93hf,r5k1/ppp3pp/3qp3/4nr2/2P5/1PQ2p1P/PB3N1K/R4R2 w - - 0 25,f2e4 e5g4 h2g1 d6h2,1372,76,100,4464,discoveredCheck doubleCheck mate mateIn2 middlegame short,https://lichess.org/JVwXDrNR#49,
JCpSd,r2q1rk1/pp3ppp/2pn1b2/8/3P4/1P1Q3P/P1P3B1/RN3RK1 b - - 2 19,d8b6 f1f6 g7f6 d3g3 g8h8 g3d6,1374,74,100,4003,advantage fork long middlegame sacrifice,https://lichess.org/cEMMk6ab/black#38,
kOKAL,4rrk1/p6p/2R3p1/4R2n/1q3p2/1P6/PBQ2PPP/6K1 w - - 1 28,h2h3 e8e5 b2e5 b4e1 g1h2 e1e5,1376,75,100,4551,advantage fork long master middlegame,https://lichess.org/NRoX2nKj#55,
iv7S2,2r3k1/pp4pp/4p3/2q1n3/6n1/1P2P1R1/P3N1PP/1B1Q2K1 w - - 0 22,d1d4 c5c1 e2c1 c8c1 d4d1 c1d1,1381,75,100,4193,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/LUaJvFmS#43,
AK3i0,8/1pp3kp/5Rbr/3QP1p1/2P5/1P2N1Pq/P6P/6K1 w - - 1 36,d5b7 h3h2 g1f1 g6d3 f1e1 h2e2,1384,76,100,5473,endgame long master mate mateIn3,https://lichess.org/P82QOmNV#71,
heIji,3qr1k1/pp3p1p/4r1pB/1b6/1P3Q2/8/P4PPP/R4RK1 w - - 1 25,f1d1 d8d1 a1d1 e6e1 d1e1 e8e1,1385,74,100,4026,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/kxU50yOO#49,
dZfpC,2k1r3/ppn2ppp/2p5/q7/2bQ4/1P6/P2R1PPP/5BK1 b - - 1 23,c4f1 d4d7 c8b8 d7d8 e8d8 d2d8,1386,75,100,4330,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/uFzUuSWO/black#46,
0uPqG,r4bk1/p1p1nr1n/2Pp4/PP1Np3/2N1Pp1p/5Ppq/4BR2/R2Q2BK w - - 0 27,f2h2 g3g2,1387,75,100,4339,advancedPawn master mate mateIn1 middlegame oneMove,https://lichess.org/lOElUViN#53,
mJh2z,8/p6p/1p1b1p2/3p4/3P3k/P3BK2/1Pr2P2/6R1 b - - 5 46,c2b2 g1h1 d6h2 h1h2,1388,75,100,5018,endgame mate mateIn2 pillsburysMate short,https://lichess.org/qlTdRD7R/black#92,
Ol4Dx,8/R7/5pk1/7R/3b4/5nP1/2r2P2/5K2 w - - 1 44,a7h7 c2f2,1391,75,100,7442,endgame mate mateIn1 oneMove operaMate vukovicMate,https://lichess.org/GHxPKAwe#87,
8Axgi,r2q2k1/pp3Rp1/2nb2Qp/2p3N1/8/2PP4/P1P3PP/R5K1 b - - 4 20,d8g5 f7g7 g8h8 g7h7,1393,75,100,6555,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/RZkWmHjs/black#40,
PTe31,4r1k1/3b1Pp1/8/7q/2p1p3/2P1P2P/1B6/5RK1 b - - 0 35,g8f8 b2a3 e8e7 a3e7 f8e7 f7f8q,1394,75,100,4838,advancedPawn attraction crushing endgame long promotion,https://lichess.org/ueu41iLo/black#70,
gFzsX,5r2/3n2pk/6pp/p1p1P3/1p1PN1Q1/8/Pq4PP/5RK1 w - - 0 31,g4d7 f8f1 g1f1 b2b1 f1f2 b1e4,1395,76,100,3839,advantage attraction endgame fork long,https://lichess.org/4L4bU7Zi#61,
ZZRDX,2r3k1/pQ4pp/4p3/5p1P/5P2/3r4/PP3q1P/1Rn2K1B w - - 0 25,f1f2 c8c2 f2e1 c2e2 e1f1 d3d1,1403,74,100,5026,endgame exposedKing long mate mateIn3,https://lichess.org/BseWj7bO#49,
Xq13g,4r3/1pp2ppk/p6p/8/1P6/P1qPpPPP/2P1R1K1/6Q1 w - - 4 32,e2e3 c3d2 g1f2 d2e3 f2e3 e8e3,1405,76,100,4055,crushing endgame long,https://lichess.org/0Sa3XUfK#63,
yCdc1,6k1/pQ4pN/7q/3R3r/8/7P/P1B2PP1/4r1K1 w - - 1 29,g1h2 h6f4 g2g3 f4f2,1407,76,100,6087,mate mateIn2 middlegame short,https://lichess.org/WzYkKHFP#57,
zfk6e,6k1/R5p1/1p6/1P4Pp/2P5/5p2/4qQK1/8 w - - 0 43,g2g3 h5h4 g3f4 e2f2,1410,74,100,3497,crushing deflection endgame short,https://lichess.org/6cHIBE3c#85,
PHPWR,5k2/pR5R/8/K2r4/1r5B/b4P1P/6P1/8 w - - 18 51,a5a6 b4a4,1410,76,100,6537,endgame mate mateIn1 oneMove,https://lichess.org/AoraFKOR#101,
BFx0h,R2r2k1/5ppp/2Q5/6q1/3P4/P3n2P/r4P2/5R1K b - - 5 26,e3f1 c6e8 d8e8 a8e8,1411,74,100,5389,backRankMate endgame mate mateIn2 sacrifice short xRayAttack,https://lichess.org/RRD7toqM/black#52,
e6SLD,4r1k1/1Qp1npp1/p2b2qp/P7/3P4/2P1B2P/R2N1PP1/6K1 w - - 1 24,b7a6 d6h2 g1h2 g6a6,1416,75,100,5067,advantage discoveredAttack middlegame short,https://lichess.org/FeBfYu3W#47,
r51DG,1k2r3/pp4pp/8/3Prp2/2Pp4/1NbQ4/P4PPP/1R4K1 w - - 6 24,b3d4 e5e1 d3f1 e1f1 g1f1 c3d4,1417,74,100,3970,advantage endgame long,https://lichess.org/qDG0Zw7e#47,
dg3f7,6k1/1R3R1p/pn1r2p1/P7/8/5P1P/1r3P2/6K1 b - - 0 34,b6c4 f7g7 g8h8 g7h7,1418,77,100,3422,advantage endgame master short,https://lichess.org/merpVea0/black#68,
r9bNX,3q3k/4bp2/p5p1/2p1pP1p/1pN1P2P/1P3QP1/1PP5/6K1 w - - 0 28,c4e5 d8d4 g1h2 d4e5,1421,75,100,3957,advantage endgame fork short,https://lichess.org/q6JmZi6a#55,
kcFyH,r1b3k1/5pp1/2pqp2p/p1r5/2PN2R1/3Q4/P4PPP/1R4K1 b - - 3 24,c8a6 g4g7 g8g7 d4f5 e6f5 d3d6,1423,77,100,3411,advantage attraction discoveredAttack kingsideAttack long middlegame sacrifice,https://lichess.org/SINQIEmN/black#48,
nszuI,5r2/1kpn4/1p6/1P5p/3Pp1p1/1N2P1K1/R5PP/8 w - - 5 29,a2f2 h5h4 g3g4 f8f2,1424,78,100,4189,crushing deflection endgame master short,https://lichess.org/44t8GMbB#57,
fPvVK,6k1/1Q3pp1/2p1p2p/P7/1P3q2/7P/3r2P1/4R1K1 w - - 1 40,b7c6 f4f2 g1h2 f2e1,1425,75,100,4503,crushing endgame fork short,https://lichess.org/eZgY3qDi#79,
B4tAg,6k1/5p1p/6p1/p3p3/P7/1PQ1R2P/5qPK/3r4 w - - 0 35,e3e5 f2f4 c3g3 d1h1 h2h1 f4g3,1425,74,100,3426,crushing deflection endgame long,https://lichess.org/It8HCnLO#69,
ukqDb,4r1k1/5pp1/7B/p7/1p6/3B2QP/2P3PK/q7 b - - 2 32,e8e1 g3b8 e1e8 b8e8,1431,75,100,5021,endgame mate mateIn2 short,https://lichess.org/FrIQNvys/black#64,
FAwQH,5rk1/4bR2/4P2p/p5pQ/P2r1nP1/1P3P2/7P/6K1 w - - 15 44,h5h6 d4d1 g1f2 e7c5 f2g3 d1g1,1433,75,100,5604,endgame long mate mateIn3 pillsburysMate,https://lichess.org/Oy4ck17w#87,
jjMxg,r2q1r2/1pp1pRbk/p1n1P1pp/8/3P4/2P4Q/P1P3PP/R1B3K1 b - - 6 17,d8d5 h3h6 h7g8 h6g7,1436,77,100,5680,mate mateIn2 middlegame pin short,https://lichess.org/8dBb3RFq/black#34,Rat_Defense Rat_Defense_Harmonist
ZOWhk,8/7k/3B3p/2P2K1P/p1n3p1/6P1/8/8 w - - 1 51,d6e5 c4e5 f5e5 a4a3 c5c6 a3a2 c6c7 a2a1q,1437,77,100,4052,advancedPawn crushing endgame promotion veryLong,https://lichess.org/T1oObHSx#101,
8FZZd,r5k1/pp4p1/2p5/2bP3p/2P1N1n1/3Bq1Q1/PP4P1/5R1K w - - 2 22,f1f3 e3g1,1438,74,100,3580,mate mateIn1 middlegame oneMove,https://lichess.org/QXwjgwDx#43,
dMENY,7k/pp2Pbp1/7p/P1P5/8/8/7P/4K3 b - - 0 44,h8h7 a5a6 b7a6 c5c6 f7e8 c6c7,1441,75,100,3700,advancedPawn advantage bishopEndgame endgame long,https://lichess.org/OtLHXEul/black#88,
Q73jX,8/6k1/3B2p1/2p5/1p2N1PP/pP2K3/r7/8 b - - 1 43,a2b2 d6e5 g7f7 e5b2 a3b2 e4d2,1441,74,100,3856,crushing defensiveMove endgame fork long master,https://lichess.org/xpesJ7KL/black#86,
JCj1Z,rQ4k1/2P2pp1/4p3/8/8/6B1/p4PKP/2q5 b - - 1 32,g8h7 b8a8 a2a1q a8a1 c1a1 c7c8q,1442,75,100,4262,advancedPawn advantage endgame hangingPiece long promotion,https://lichess.org/wlEe7rwl/black#64,
sU9Gs,3rr1k1/5pp1/p2p1q1p/8/3R2P1/1PPQ4/P4PP1/3R2K1 w - - 6 27,d4d6 d8d6 d3d6 e8e1 d1e1 f6d6,1445,76,100,5237,advantage deflection endgame long,https://lichess.org/FkZHQob6#53,
t2mmB,5r1k/2p3p1/4p2p/PPb5/8/r3PB2/4KP1P/1R5R w - - 2 31,a5a6 a3a2 e2d3 f8f3,1446,75,100,3734,advantage deflection endgame short,https://lichess.org/YsdUCNCF#61,
0Svc3,2R2r1k/6p1/p6p/1p1r4/8/4QP2/P2q1P1P/2R3K1 b - - 1 26,f8c8 c1c8 d5d8 e3d2,1449,76,100,3873,crushing endgame pin short,https://lichess.org/YnBp8cCN/black#52,
TlLP9,6k1/5pqp/3Qp1p1/p2p4/r7/1r3PRP/6P1/4R2K b - - 0 33,a4a1 d6d8 g7f8 d8f8 g8f8 e1a1,1450,75,100,5068,advantage endgame long,https://lichess.org/yB08lRuN/black#66,
UleB6,5brk/pp1q1prp/3ppQ2/5p2/3nP3/P1N3RR/1PP2PPP/6K1 b - - 5 20,f8e7 h3h7 h8h7 g3h3,1454,76,100,3525,attraction kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/7hnpjYpi/black#40,
Ph8Sk,b4rk1/5p2/5QP1/2pPP2p/8/7P/6BK/2q5 b - - 0 32,c1h6 g6f7 f8f7 f6h6,1454,75,100,5896,advancedPawn crushing discoveredAttack endgame master short,https://lichess.org/zwkBjL6A/black#64,
bYgo4,r4bk1/ppq2ppp/2p5/3p1N2/3PrN2/3Q1P1R/PPP3P1/R6K b - - 0 22,e4f4 f5e7 f8e7 d3h7 g8f8 h7h8,1456,75,100,3523,discoveredAttack kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/1N5uXY6e/black#44,
d1Ul5,7r/pQB1nk1p/3p1ppb/8/8/3P1P2/qPP3P1/3KRB2 w - - 0 23,c7d6 a2b1 d1e2 b1c2,1460,74,100,4895,deflection mate mateIn2 middlegame short,https://lichess.org/ZpdYSfyU#45,
kschz,r3r1k1/2R3n1/1p4Qp/p3p3/2P5/1P2q3/PK5P/8 b - - 1 33,e3g5 c7g7 g8h8 g6h7,1463,76,100,5381,endgame mate mateIn2 short,https://lichess.org/3xYvv9nF/black#66,
DD4dY,r1b1r1k1/1p1pqp1p/p5pB/n7/2PPB3/2P3P1/P4P1P/R2QR1K1 w - - 7 16,e4b7 e7e1 d1e1 e8e1 a1e1 c8b7,1464,75,100,4707,advantage kingsideAttack long middlegame,https://lichess.org/WVu7A1pO#31,English_Opening English_Opening_Symmetrical_Variation
pBU6h,r5k1/p1p2ppp/2pr4/8/2B2b1q/2NP3P/PPP2PQ1/R3R1K1 w - - 5 17,g2g4 d6g6 g4g6 h7g6,1465,75,100,4004,advantage middlegame pin short,https://lichess.org/qD0ztVl0#33,Italian_Game Italian_Game_Two_Knights_Defense
ttvSr,b7/p3PQ2/6pk/Pr2p1p1/7q/4R3/BP3PP1/7K w - - 4 37,e3h3 h4h3 h1g1 h3g2,1466,76,100,4580,endgame mate mateIn2 pin short,https://lichess.org/OoVB1zCE#73,
tJWHT,8/5p1k/R4P2/7K/7P/8/p7/r7 b - - 0 41,h7g8 h5h6 a1b1 a6a8 b1b8 a8b8,1466,74,100,3410,endgame long mate mateIn3 rookEndgame,https://lichess.org/pQc3i8SO/black#82,
w0mSX,8/1np5/pk6/8/P1KN4/2P5/8/8 b - - 0 53,b7c5 a4a5 b6a5 c4c5,1466,76,100,3898,crushing deflection endgame knightEndgame master short,https://lichess.org/VW8dJM6r/black#106,
wFhIy,2r2rk1/4qp2/3p2pp/1p6/1P1QB2P/P5P1/4bP2/1R3RK1 w - - 0 22,f1e1 c8c4 d4e3 c4e4,1469,74,100,4011,advantage middlegame short,https://lichess.org/kseD0FO1#43,
3lrmD,5r1k/1p4p1/6Bp/P3p3/4Q2N/4R1Pb/Pq3P1P/R5K1 w - - 0 27,a1e1 b2f2 g1h1 f2f1 e1f1 f8f1,1469,75,100,3424,long mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/c3DppHB0#53,
9s93N,r1bk3r/pp1p1pp1/2pN2p1/2P1P3/1P1n3q/P4Q2/6PP/R1B3KR w - - 2 20,f3f7 h4e1 f7f1 d4e2,1471,75,100,3507,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/MpFnlQFT#39,
hoZWE,6k1/8/4p3/4P2p/3Q2pr/2P2q2/P1P3RP/6RK w - - 2 39,d4f2 h4h2 h1h2 f3h3,1472,75,100,4207,attraction endgame mate mateIn2 pin sacrifice short,https://lichess.org/zGjWDDUS#77,
7kGPt,5rk1/pp4bp/4Rp2/1q6/6Q1/2P4N/P5PP/1r2R2K w - - 5 24,h3f4 b5f1 e1f1 b1f1,1473,76,100,3707,backRankMate mate mateIn2 middlegame sacrifice short xRayAttack,https://lichess.org/akRlJvUz#47,
VgTK8,2k5/2p3P1/1p4R1/3K4/2P5/8/p7/4r3 b - - 5 51,e1e8 g7g8q e8g8 g6g8 c8b7 g8g1,1474,74,100,3704,advancedPawn crushing defensiveMove endgame long promotion,https://lichess.org/X0UZ1CBU/black#102,
D8Wfd,5rk1/5ppp/1p1Q4/r4N2/4R3/P1q2P2/7P/3R2K1 b - - 0 28,a5f5 d6f8 g8f8 d1d8,1480,75,100,3438,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/KQiwbWa5/black#56,
LYWrM,6k1/ppR3pp/3P4/3Q3b/2P2P2/P5Pq/1P2r2P/6K1 b - - 2 27,h5f7 d5f7 g8h8 f7g7,1484,76,100,3904,endgame mate mateIn2 short,https://lichess.org/3cioq2Mq/black#54,
E9Hod,2k5/2p5/p3R3/1pN5/1P1r4/P4BPq/4K3/8 b - - 0 47,h3g3 e6e8 d4d8 f3b7 c8b8 e8d8 b8a7 d8a8 a7b6 a8a6,1489,78,100,6092,deflection endgame epauletteMate hookMate mate mateIn5 operaMate veryLong,https://lichess.org/FX3WECIQ/black#94,
0R1Ri,r3k2r/1pp1bpp1/2nqp2p/p2pN3/3PnP2/BPN1P3/P2P2PP/R2Q1RK1 b kq - 5 12,d6a3 c3b5 a3b4 b5c7,1491,76,100,3508,advantage master middlegame short,https://lichess.org/YX0g1qxP/black#24,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation
UPfj4,6k1/pQ2np1p/3b2pB/8/3q1P1P/6P1/PPr5/4R2K b - - 1 29,d4f2 b7a8 c2c8 a8c8 e7c8 e1e8 d6f8 e8f8,1493,74,100,4937,fork mate mateIn4 middlegame operaMate sacrifice veryLong,https://lichess.org/6n9JVYvn/black#58,
SqLTu,r3kb1r/1pq2p1p/p3bp2/3p4/8/5N2/PPP1PPPP/R2QKB1R w KQkq - 2 10,f3d4 f8b4 c2c3 b4c3 b2c3 c7c3 d1d2 c3a1,1494,77,100,6006,advantage deflection middlegame veryLong,https://lichess.org/EzlgqJlF#19,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
u7EjJ,r5k1/1pp2p1p/p2q2p1/3Pb3/4N1b1/5N2/PP3PPP/R2Q2K1 b - - 1 18,e5h2 f3h2 g4d1 e4d6 c7d6 a1d1,1496,75,100,3978,advantage long middlegame,https://lichess.org/ZyZtFLuN/black#36,Ruy_Lopez Ruy_Lopez_Cozio_Defense
0Y9P3,7k/4R3/3p4/5Kp1/4P2p/6r1/8/8 b - - 1 42,h4h3 f5g6 g3f3 e7e8 f3f8 e8f8,1500,74,100,3930,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/sWFUK8Xs/black#84,
SkFR7,3R4/5p1p/n4p1k/8/5q2/P6R/5PPP/6K1 b - - 10 29,h6g6 d8g8 g6f5 h3f3 f4f3 g2f3,1501,74,100,3887,crushing endgame long pin,https://lichess.org/NrZLOduk/black#58,
TjTxC,r1b2rk1/pp3ppq/8/3NP3/3b4/6Q1/PPP2PPP/R4RK1 b - - 0 18,c8e6 d5f6 g8h8 f6h7,1502,76,100,2834,crushing kingsideAttack middlegame pin short,https://lichess.org/NpqgggPt/black#36,Petrovs_Defense Petrovs_Defense_Other_variations
Nq02I,8/4bpk1/4p3/1p2P1p1/p2PN1Pn/P1B1Q1K1/1Pq5/8 w - - 7 52,e4g5 c2g2 g3h4 g2h2 e3h3 e7g5 h4g5 h2h3,1506,75,100,6122,crushing deflection endgame master sacrifice veryLong,https://lichess.org/efdiR7Yb#103,
yRVNG,3r4/8/1R1pk3/Q3n3/2P3Pp/1P4nP/4prP1/6K1 w - - 0 41,g1f2 e5d3 f2e3 e2e1q a5e1 d3e1,1507,75,100,3106,advancedPawn advantage deflection endgame long promotion,https://lichess.org/j4zri3MT#81,
vYuyL,3R4/kpN5/p2n1p2/8/1q2P2r/5p2/P4P2/3Q2K1 b - - 0 31,h4e4 d8a8 a7b6 c7d5,1508,77,100,3151,crushing endgame short,https://lichess.org/bxUJxaOg/black#62,
zPz3Z,3r4/8/4R2p/2KP2pk/8/7P/8/8 b - - 0 44,g5g4 h3g4 h5g4 e6h6,1510,76,100,3078,crushing endgame rookEndgame short,https://lichess.org/eXj6eFow/black#88,
yA66j,6k1/6pp/1R1Q2p1/1B2p3/P2nP3/6P1/2r3KP/2q5 w - - 11 32,g2h3 c1h6 h3g4 h6h5,1514,75,100,4408,endgame mate mateIn2 short,https://lichess.org/ulcTuWs5#63,
Uxzqy,3rr3/pp3R1p/2p3pk/3q4/4n1Q1/2P3P1/1P3P1P/4R1K1 b - - 1 26,g6g5 g4h3 h6g6 h3h7,1519,77,100,5231,mate mateIn2 middlegame short triangleMate,https://lichess.org/Eh9J2M3H/black#52,
NDQvn,8/8/5Pp1/1pk1K1n1/3N4/8/8/8 b - - 6 43,b5b4 d4e6 g5e6 e5e6 b4b3 f6f7 b3b2 f7f8q,1520,76,100,4277,advancedPawn crushing endgame knightEndgame promotion veryLong,https://lichess.org/1rLtclDR/black#86,
RxTqJ,8/pr2B1pk/3P4/4P3/7P/8/2r2R2/5K2 b - - 0 48,c2f2 f1f2 h7g6 e5e6 g6f5 d6d7,1521,77,100,4767,advancedPawn advantage endgame long,https://lichess.org/yBYsgyCb/black#96,
8RSFP,2r4k/pp4rp/4q2N/n2pP1B1/3P1P1P/Pn6/1P4K1/3Q1R2 b - - 0 32,g7g6 f4f5 g6g5 h4g5,1521,77,100,3589,advantage fork middlegame short,https://lichess.org/8T5Ek5Wp/black#64,
y2eLm,4r1k1/1p3ppp/1qn5/r1bnp3/2B5/P4N2/1BP2PPP/R2QR1K1 w - - 2 19,d1d5 c5f2 g1h1 a5d5,1522,76,100,2688,advantage discoveredAttack fork middlegame short,https://lichess.org/pL4vDDY8#37,
BpJgk,8/8/8/3kP1Kp/1r3N2/6P1/8/8 b - - 2 52,d5e5 f4d3 e5e4 d3b4 e4f3 g5h4,1525,76,100,2814,crushing endgame fork long,https://lichess.org/SoClEiHn/black#104,
LXz5a,5rk1/5ppp/3p3P/2qNp3/3nP3/5P2/P2Q2P1/5K2 b - - 0 28,c5c2 d5e7 g8h8 h6g7 h8g7 d2g5 g7h8 g5f6,1526,77,100,2700,advancedPawn attraction endgame mate mateIn4 veryLong,https://lichess.org/Cb3FJ2wk/black#56,
0MLAj,8/4k3/4p1p1/4K1P1/7P/8/8/8 w - - 1 64,h4h5 g6h5 g5g6 h5h4 g6g7 e7f7 g7g8r f7g8,1526,74,100,5237,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/5dhfncb4#127,
YLNfg,4r1k1/1p6/p2q1n1Q/5p2/1PPp4/P2P1B1P/1B3P2/2R1K3 w - - 0 31,e1d2 f6e4 d3e4 d6h6,1528,75,100,4423,advantage discoveredAttack middlegame short,https://lichess.org/6Onr6GyR#61,
BuD0E,2b3rk/p1q1R2p/8/1ppp1p1Q/3p3P/3P2r1/PPPN1P2/4R1K1 w - - 0 30,f2g3 c7g3 g1f1 g3g2,1530,75,100,5494,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/LHQAxFsm#59,
1mlVs,Rnk3r1/2pq1p2/3pbr2/1pb1p2p/4P3/1BPP1N2/1P1N1PP1/Q3R1K1 b - - 3 20,e6b3 a1a6 c8d8 a8b8 d8e7 b8g8,1531,75,100,2602,crushing deflection long middlegame pin queensideAttack skewer,https://lichess.org/Zbk7xlW8/black#40,
dlHks,6k1/5p2/8/1R1p4/3P4/1Pn1PNP1/5rP1/4K3 b - - 3 37,f2f3 b5b8 g8h7 g2f3,1534,75,100,2621,crushing endgame intermezzo short,https://lichess.org/ix4omsRR/black#74,
horHc,8/1p4pk/p5np/2P5/2Q2r2/P4pNq/5P1P/4R1RK w - - 6 33,c4d3 h3h2 h1h2 f4h4,1534,76,100,4949,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/lWqRFwXy#65,
